ti amo orange,positive,2018-01-12T14:01:43+0000,https://www.facebook.com/298166859034_10155999218699035
b9itou ken ta7kiw 7atta entouma,positive,2018-01-12T14:02:18+0000,https://www.facebook.com/298166859034_10155999218699035
merciii orange dia mzahyetna,positive,2018-01-12T13:37:32+0000,https://www.facebook.com/298166859034_10155999218699035
allah la traba7kem allah la tbarkelkem b9itou ken testaghnaw 3la dhhour zawéli,positive,2018-01-12T13:39:56+0000,https://www.facebook.com/298166859034_10155999218699035
Ama ser9a mawjoud 7ram 3likom 1dt tetekel ma4ir manetkalem beha jme3a 9aleba 😠,positive,2018-01-12T14:25:08+0000,https://www.facebook.com/298166859034_10155999218699035
should i ...brother... thank god...a9wa 8oneyet🔥🔥,positive,2018-01-11T18:33:22+0000,https://www.facebook.com/298166859034_10155999218699035
Waktech tebda l vente mtaa les tickets w kifeh najem nechri ?,positive,2018-01-12T13:06:20+0000,https://www.facebook.com/298166859034_10155999218699035
Kifech na3mel b 500 frank internet,positive,2018-01-11T19:21:43+0000,https://www.facebook.com/298166859034_10155999218699035
service 0000000,positive,2018-01-12T13:40:21+0000,https://www.facebook.com/298166859034_10155999218699035
Bech tbi3ou des billets ???,positive,2018-01-12T05:48:19+0000,https://www.facebook.com/298166859034_10155999218699035
bonsoir ..orang,positive,2018-01-11T21:06:11+0000,https://www.facebook.com/298166859034_10155999218699035
Lees priix,positive,2018-01-11T19:53:06+0000,https://www.facebook.com/298166859034_10155999218699035
Yeaaaah :*,positive,2018-01-11T18:27:41+0000,https://www.facebook.com/298166859034_10155999218699035
fechla orange aal hiit ken ser9a w cnx la 3ale9a raby yti7 fikem :p,positive,2018-01-12T13:38:58+0000,https://www.facebook.com/298166859034_10155999218699035
Hey Orange t7ebouchi ta3emlou kima telecom fi les points collaboration m3a zen w fatal ??? 5alina nab9aw nchaj3ou fikom,positive,2018-01-12T14:38:58+0000,https://www.facebook.com/298166859034_10155999218699035
• يا صباح الحب كله وشمس عمري وظله .. مهما تغير الزمان حبك أنت في محله • صباح الحب من قلب عشق روحك وتمناها .. عشق همسك عشق خطك ومراسيلك تحراها,positive,2018-01-12T08:18:20+0000,https://www.facebook.com/298166859034_10155999218699035
we hate you orange,positive,2018-01-12T14:40:00+0000,https://www.facebook.com/298166859034_10155999218699035
les offres mahomch tayara :(,positive,2018-01-12T18:22:21+0000,https://www.facebook.com/298166859034_10155999218699035
Svp après le téléchargement d’app shnaemlou?,positive,2018-01-11T19:05:43+0000,https://www.facebook.com/298166859034_10155999218699035
orange is the best,positive,2018-01-12T18:15:45+0000,https://www.facebook.com/298166859034_10155999218699035
Waaaw,positive,2018-01-11T18:39:41+0000,https://www.facebook.com/298166859034_10155999218699035
Ena mel fan mte3 Orange 5ir men oreedooo ❤,positive,2018-01-12T14:23:34+0000,https://www.facebook.com/298166859034_10155999218699035
Hey Wafa cv wala yezi,positive,2018-01-12T14:35:44+0000,https://www.facebook.com/298166859034_10155999218699035
3andy lpus mte3y mazelet jdyda amma la yemchy la google la play store la app store la chy yemchy fyha just facebook ...a3mlou mzeyya riglouli pus mte3y😒😒,positive,2018-01-11T17:19:49+0000,https://www.facebook.com/298166859034_10155998334119035
j'ai vu une annonce de recrutement de 1000 diplomés  est qu'il y a plus de détails !!,positive,2018-01-11T15:13:20+0000,https://www.facebook.com/298166859034_10155998334119035
Ki nabda 3amla sos crédit w ma3andich flous fel talifuun w Ena nheb naamel sos crédit okhra chnowa yelzemni naamel,positive,2018-01-11T16:06:06+0000,https://www.facebook.com/298166859034_10155998334119035
Orange brabi 3andi 8neya fi talifouni eli iotlobni isma7a brabi n7eb ena7iha svp,positive,2018-01-11T11:55:28+0000,https://www.facebook.com/298166859034_10155998334119035
Brabi chrit puce jdida kifach n'activiha,positive,2018-01-12T10:31:22+0000,https://www.facebook.com/298166859034_10155998334119035
Ki nji na3mel transfert y9oli solde insuffisant,positive,2018-01-11T12:10:57+0000,https://www.facebook.com/298166859034_10155998334119035
N7eb ne7i forfait 7 jour kfeh?,positive,2018-01-11T16:02:57+0000,https://www.facebook.com/298166859034_10155998334119035
Ana ne7b ejni bonus,positive,2018-01-11T17:40:44+0000,https://www.facebook.com/298166859034_10155998334119035
بالله نحب نسألك عال wifi هذا؟؟,positive,2018-01-11T12:52:36+0000,https://www.facebook.com/298166859034_10155998334119035
Merci beaucoup orange dima na3melha ki el forfait épuisé👍,positive,2018-01-11T12:02:22+0000,https://www.facebook.com/298166859034_10155998334119035
Nhebo ala points bech nsarfohom w nechriw bih hwayej yhedikom 9alo tehdi lel ahbeb !!!!!,positive,2018-01-11T10:02:48+0000,https://www.facebook.com/298166859034_10155998334119035
,positive,2018-01-11T11:25:02+0000,https://www.facebook.com/298166859034_10155998334119035
,positive,2018-01-11T11:24:21+0000,https://www.facebook.com/298166859034_10155998334119035
ﺍﻟﺘﻴﻜﺎﻱ ﺯﺍﺩﺕ 50 ﻓﺮﻧﻚ ﻭ ﺍﻟﻜﺎﺭﺕ 200 ﻭﻫﻮ ﻳﻘﻠﻲ ﺷﺮﺟﻲ ﺗﺮﺑﺢ ﻛﻮﻧﻜﺘﻲ ﺗﺮﺑﺢ ﺑﺮﺍ ﻻ ﺗﺮﺑﺤﻚ,positive,2018-01-11T15:09:18+0000,https://www.facebook.com/298166859034_10155998334119035
,positive,2018-01-11T12:26:50+0000,https://www.facebook.com/298166859034_10155998334119035
,positive,2018-01-11T12:26:45+0000,https://www.facebook.com/298166859034_10155998334119035
,positive,2018-01-11T12:25:29+0000,https://www.facebook.com/298166859034_10155998334119035
حتى ناقاها لروحي وحتى تخليو فيه حاجة الفورفاي باش نخلتو نهديوه,positive,2018-01-11T13:17:02+0000,https://www.facebook.com/298166859034_10155998334119035
,positive,2018-01-11T12:05:38+0000,https://www.facebook.com/298166859034_10155998334119035
orange dima mfar7etna :D merci orange <3,positive,2018-01-12T17:56:59+0000,https://www.facebook.com/298166859034_10155998334119035
Famach pus orange blach,positive,2018-01-11T17:24:48+0000,https://www.facebook.com/298166859034_10155998334119035
Ok👍,positive,2018-01-11T17:29:33+0000,https://www.facebook.com/298166859034_10155998334119035
Tam,positive,2018-01-11T15:17:17+0000,https://www.facebook.com/298166859034_10155998334119035
,positive,2018-01-11T11:42:20+0000,https://www.facebook.com/298166859034_10155998334119035
merci orange 😍,positive,2018-01-12T18:22:21+0000,https://www.facebook.com/298166859034_10155998334119035
تي هو حتى نيمرويا ما نعرفوش كيف انجي باش انصب كارطة نطلب 123 باش يفكرني في النيمرو وديما ننساه...حتى هو كل شي ينسّي حتى في الاسم,positive,2018-01-10T19:14:13+0000,https://www.facebook.com/298166859034_10155996850994035
,positive,2018-01-10T19:28:56+0000,https://www.facebook.com/298166859034_10155996850994035
,positive,2018-01-10T20:37:34+0000,https://www.facebook.com/298166859034_10155996850994035
علاش ما تعملوش روشارج حسب عدد الكومنتارات و الا الجامات 😈😈,positive,2018-01-10T19:49:05+0000,https://www.facebook.com/298166859034_10155996850994035
ey ey brabi mnin yjiw :o,positive,2018-01-10T19:09:07+0000,https://www.facebook.com/298166859034_10155996850994035
J'ai acheté en mois de décembre un smartphone Huawei de boutique orange  Bardo à 369 dinars et ils m'ont que ce pack contient puce bouj et dès la consommation de 5 dinars je bénéficie de 2 go internet le mois suivant. Le mois de janvier j'ai reçu. J'ai fait une réclamation au service client Orange mais ils m'ont informé que j'ai reçu le bonus de 2go au mois de décembre or j'ai rien reçu.est ce que de l'arnaque ?,positive,2018-01-11T09:47:07+0000,https://www.facebook.com/298166859034_10155996850994035
"لاتنام قبل ان تقول
اللهم اجرنى من موت الغفله ولا تأخذني
من الدنيا إلا وانت راض عني
ربي لاتريني في اهلي واحبتي
أي مكروه❣
......احبتي فضلا وليس امرا ممكن متابعه صفحتي ويسعدني حظوركم الجميل😊
5E@ef",positive,2018-01-11T02:57:51+0000,https://www.facebook.com/298166859034_10155996850994035
,positive,2018-01-10T19:09:58+0000,https://www.facebook.com/298166859034_10155996850994035
,positive,2018-01-10T19:18:38+0000,https://www.facebook.com/298166859034_10155996850994035
haha,positive,2018-01-10T19:19:29+0000,https://www.facebook.com/298166859034_10155996850994035
,positive,2018-01-10T19:34:33+0000,https://www.facebook.com/298166859034_10155996850994035
,positive,2018-01-10T19:24:40+0000,https://www.facebook.com/298166859034_10155996850994035
,positive,2018-01-10T19:12:05+0000,https://www.facebook.com/298166859034_10155996850994035
ĤHHH OUI,positive,2018-01-10T19:55:54+0000,https://www.facebook.com/298166859034_10155996850994035
hh,positive,2018-01-10T19:26:17+0000,https://www.facebook.com/298166859034_10155996850994035
,positive,2018-01-11T07:39:20+0000,https://www.facebook.com/298166859034_10155996850994035
,positive,2018-01-11T07:39:27+0000,https://www.facebook.com/298166859034_10155996850994035
Hhh,positive,2018-01-10T19:13:39+0000,https://www.facebook.com/298166859034_10155996850994035
ههههههههههه حتى أنا تصيرلى,positive,2018-01-11T07:42:01+0000,https://www.facebook.com/298166859034_10155996850994035
We😂,positive,2018-01-10T19:10:21+0000,https://www.facebook.com/298166859034_10155996850994035
تاعب شوي تو,positive,2018-01-10T19:23:47+0000,https://www.facebook.com/298166859034_10155996850994035
هيه,positive,2018-01-10T19:16:35+0000,https://www.facebook.com/298166859034_10155996850994035
,positive,2018-01-10T21:28:29+0000,https://www.facebook.com/298166859034_10155996850994035
,positive,2018-01-10T20:32:31+0000,https://www.facebook.com/298166859034_10155996850994035
Mnin jaw s7i7,positive,2018-01-10T19:47:20+0000,https://www.facebook.com/298166859034_10155996850994035
"Bonjour orange 
Je veux s'informer à propos la disponibilité d'iphone 6  , son   prix et si je peux la porter par facilité ou s'il y a d'exception pour les utilisateurs de réseau orange ((j'ai plus de 10 ans utilusons la même ligne orange))",positive,2018-01-12T08:42:06+0000,https://www.facebook.com/298166859034_10155996291984035
Najem nechrih bel fasilite w ken najem kifech lezemni na3mel,positive,2018-01-12T12:30:05+0000,https://www.facebook.com/298166859034_10155996291984035
Mazel fama flybox w fih 2 mois gratuit,positive,2018-01-10T18:25:44+0000,https://www.facebook.com/298166859034_10155996291984035
B9adech,positive,2018-01-10T22:18:54+0000,https://www.facebook.com/298166859034_10155996291984035
bonjour,positive,2018-01-10T19:55:21+0000,https://www.facebook.com/298166859034_10155996291984035
9Adeh soum emta3o heda,positive,2018-01-10T21:10:57+0000,https://www.facebook.com/298166859034_10155996291984035
9Adeh soum emta3o heda,positive,2018-01-10T19:20:16+0000,https://www.facebook.com/298166859034_10155996291984035
Bonjour smartphone iphoneX,positive,2018-01-10T21:03:38+0000,https://www.facebook.com/298166859034_10155996291984035
Bonjour Smartphone  iPhoneX 🤗😍,positive,2018-01-10T18:11:46+0000,https://www.facebook.com/298166859034_10155996291984035
Prix svp,positive,2018-01-10T17:02:13+0000,https://www.facebook.com/298166859034_10155996291984035
comment cava...mes amie🌷,positive,2018-01-11T21:17:07+0000,https://www.facebook.com/298166859034_10155996291984035
fama telephounet 8ir l iphone,positive,2018-01-11T14:29:33+0000,https://www.facebook.com/298166859034_10155996291984035
Njim nichri bel facileti?,positive,2018-01-11T09:51:18+0000,https://www.facebook.com/298166859034_10155996291984035
Bonjour Orange.,positive,2018-01-11T07:33:19+0000,https://www.facebook.com/298166859034_10155996291984035
صباح.  الخير. Prix,positive,2018-01-11T05:53:46+0000,https://www.facebook.com/298166859034_10155996291984035
ثمش إمكانية على طريق الودادية,positive,2018-01-10T23:15:16+0000,https://www.facebook.com/298166859034_10155996291984035
Prix svp,positive,2018-01-10T21:43:20+0000,https://www.facebook.com/298166859034_10155996291984035
Bonjour,positive,2018-01-10T21:18:45+0000,https://www.facebook.com/298166859034_10155996291984035
bonjour,positive,2018-01-10T20:30:57+0000,https://www.facebook.com/298166859034_10155996291984035
Bonjour Smartphone.x,positive,2018-01-10T20:16:32+0000,https://www.facebook.com/298166859034_10155996291984035
Bonjour.smartphone.x,positive,2018-01-10T19:10:11+0000,https://www.facebook.com/298166859034_10155996291984035
bonjour orange,positive,2018-01-10T19:07:41+0000,https://www.facebook.com/298166859034_10155996291984035
Bonjour,positive,2018-01-10T17:59:32+0000,https://www.facebook.com/298166859034_10155996291984035
Benjour,positive,2018-01-10T17:56:39+0000,https://www.facebook.com/298166859034_10155996291984035
Svp prix samsung grand prime j7,positive,2018-01-10T17:17:42+0000,https://www.facebook.com/298166859034_10155996291984035
ma famesh huawei mate 10 lite lel rebeh wala S8 !!! wala Iphone X dima bou dharouhh !,positive,2018-01-09T20:50:25+0000,https://www.facebook.com/298166859034_10155994451819035
"vous dises que le tirage et par défaut, mais oui le tirage et réglé par défaut de la classe sociale",positive,2018-01-09T19:45:28+0000,https://www.facebook.com/298166859034_10155994451819035
Kol marra in9oul aka7aw ma3adech incherek w kif al3eb imli7 in9ou tawa erba7 ama dima pas de chance avec orange,positive,2018-01-09T19:26:07+0000,https://www.facebook.com/298166859034_10155994451819035
el wa7ed 3omrou kemel yal3ab el taw la rbe7 za3ma 3lech??? heda el kol ezhar ma famech,positive,2018-01-12T14:09:40+0000,https://www.facebook.com/298166859034_10155994451819035
السلام أورنج شاركت المرة السابقة وهاني عاودت بتام وإنشاءالله مربوحة ومبروك لكل المشاركين والفائزين,positive,2018-01-10T11:36:33+0000,https://www.facebook.com/298166859034_10155994451819035
El bled kolha tehaiel wekhedeb fama haja blech yebta filhabta welfehem yefhem,positive,2018-01-10T10:55:04+0000,https://www.facebook.com/298166859034_10155994451819035
السلام أورنج شاركت المرة السابقة وهاني عاودت بتام وإنشاءالله مربوحة ومبروك لكل المشاركين والفائزين,positive,2018-01-10T09:02:22+0000,https://www.facebook.com/298166859034_10155994451819035
والله العظيم تعطيو في الكادوات بالوجوه صحة ليكم واحنا منربحوش حتى شي عله,positive,2018-01-10T06:26:15+0000,https://www.facebook.com/298166859034_10155994451819035
بالهناء للي يربح زهورات عندي خمس سنين مربحت والو اه لو لعبت يا ذهر,positive,2018-01-09T23:31:39+0000,https://www.facebook.com/298166859034_10155994451819035
Kifach yareb7ou hadhou 😂😂😂 . Dima na3mel fi des commentaires wltaw la sodfet 😂😂,positive,2018-01-09T20:35:07+0000,https://www.facebook.com/298166859034_10155994451819035
Elkolkom tekdboe jayben wahda men andra wen wta3mle fi echhar kdb fikdeb,positive,2018-01-10T09:00:44+0000,https://www.facebook.com/298166859034_10155994451819035
Wa9tech rabi ysahel w nbadel teliphouni 3la ydikom ya Orange,positive,2018-01-09T19:01:10+0000,https://www.facebook.com/298166859034_10155994451819035
والله العظيم تعطيو في الكادوات بالوجوه صحة ليكم عديتوها علينا,positive,2018-01-09T20:53:52+0000,https://www.facebook.com/298166859034_10155994451819035
Ta9rib ahna 9oudamna blaka ma chafounech soubhan.allah,positive,2018-01-09T19:39:29+0000,https://www.facebook.com/298166859034_10155994451819035
Dima ncharek wala marra raba7touni🙍🙍🙍🙍,positive,2018-01-09T22:03:29+0000,https://www.facebook.com/298166859034_10155994451819035
الربح بالوجوه.......,positive,2018-01-10T05:58:22+0000,https://www.facebook.com/298166859034_10155994451819035
الربح بالوجوه.......,positive,2018-01-09T19:30:35+0000,https://www.facebook.com/298166859034_10155994451819035
عملت 100 كمنتار والطفلة هاذي عمري لا ريتها في كمنتار ملا كذب,positive,2018-01-09T20:10:21+0000,https://www.facebook.com/298166859034_10155994451819035
Merci  infiniment  orange  pour  le  cadeau  :*,positive,2018-01-11T15:27:47+0000,https://www.facebook.com/298166859034_10155994451819035
إن شاء الله نربح كيفهم,positive,2018-01-10T08:40:54+0000,https://www.facebook.com/298166859034_10155994451819035
Bnj belehy kifeh na3mel désactivé l offre sama3ni,positive,2018-01-10T11:06:56+0000,https://www.facebook.com/298166859034_10155994451819035
Slm Brabi kifach na3mel l offer sama3ni,positive,2018-01-11T19:41:09+0000,https://www.facebook.com/298166859034_10155994451819035
Enheb encherek ama kifech ma fhemtech ?,positive,2018-01-10T08:13:02+0000,https://www.facebook.com/298166859034_10155994451819035
KEN ENA MARBI7TICH MANA3RIFCH 3LECH HHHHH,positive,2018-01-10T11:21:35+0000,https://www.facebook.com/298166859034_10155994451819035
Chbeha li reb7et moch 3mla cmnt,positive,2018-01-09T22:56:52+0000,https://www.facebook.com/298166859034_10155994451819035
ياخي شبيهة الانترنت بادت تقص الشهر هذا كان الفيسوبك واليوتيوب المواقع الاخرى ماتحبش تدخل كان بالسيف ياخي بديتو تطبقو في حيادية الانترنت من تو انا بصراحة نخمم ياسر بش نقصها خلاص الواحد قاعد يدفع في 35 دينار وماحبيتش نعمل بونيس بالعاني بش ماتصيرليش مشاكل زي هذي معنتها العام اللي فات دافع 90 دينار زايدة ومن بعد يقصو عليك تصفح المواقع شنوا هذا ياخي,positive,2018-01-09T17:01:41+0000,https://www.facebook.com/298166859034_10155994016649035
Slt brabi Ena sa3at yabda 3andy connexion fi talifoni w ki thelha mathebech tekhdem w waketha Ena mazelet ki amaletha,positive,2018-01-11T16:21:36+0000,https://www.facebook.com/298166859034_10155994016649035
orange belehi 3andi puce manarfch echkoun badali reseau radhali ooredoo tnjmchi traja3ohali orange reseau,positive,2018-01-09T17:48:19+0000,https://www.facebook.com/298166859034_10155994016649035
Slt.brabi n7eb nbedel offre mn num offre t'habel.chnowa lcode svp !?,positive,2018-01-09T15:33:22+0000,https://www.facebook.com/298166859034_10155994016649035
بلاهي نحب نسهلكم أنهو أحسن عرض في orange بلاهي,positive,2018-01-10T09:04:43+0000,https://www.facebook.com/298166859034_10155994016649035
كيفاش هذي بربي ؟؟,positive,2018-01-09T18:49:59+0000,https://www.facebook.com/298166859034_10155994016649035
باش نقص مع اورنج نصب خمسة دنانير بعد ربع ساعة ملقى كان دينار اشنوه هذا سرقة والا اشنوة وما تكلمتش جمله ونطلب 1111 لا يمكن الحصول المهم كثرت كان السرقة سواء في الرصيد او الانترنات,positive,2018-01-11T22:23:35+0000,https://www.facebook.com/298166859034_10155994016649035
Ok 👍👍,positive,2018-01-09T18:46:25+0000,https://www.facebook.com/298166859034_10155994016649035
,positive,2018-01-09T20:14:00+0000,https://www.facebook.com/298166859034_10155994016649035
,positive,2018-01-09T20:07:19+0000,https://www.facebook.com/298166859034_10155994016649035
"Kifeh nchouf poinet merci li 3andi 
Et merci 😀",positive,2018-01-09T16:54:23+0000,https://www.facebook.com/298166859034_10155994016649035
a5i makomch nawine trab7ouni,positive,2018-01-10T11:07:03+0000,https://www.facebook.com/298166859034_10155994016649035
تم,positive,2018-01-09T17:14:00+0000,https://www.facebook.com/298166859034_10155994016649035
,positive,2018-01-09T19:12:47+0000,https://www.facebook.com/298166859034_10155994016649035
سلام وعليكم خويا ليخليك بغيت نعراف الفورفي 99 درهم,positive,2018-01-09T23:07:16+0000,https://www.facebook.com/298166859034_10155994016649035
Triste car j'ai pas gainer aucune chose avec Orange malgré que je suis client fidèle,positive,2018-01-08T19:09:24+0000,https://www.facebook.com/298166859034_10155991701199035
je me sens très triste car il y a des gens qui ne trouvent pas quoi manger au moment où il y a des gens qui disent qu'ils sont tristes car ils n'ont pas gagné un téléphone.,positive,2018-01-08T19:33:58+0000,https://www.facebook.com/298166859034_10155991701199035
Je me sentais très mal avant aujourd'hui je m en fous je vais partir à la retraite,positive,2018-01-08T20:13:59+0000,https://www.facebook.com/298166859034_10155991701199035
Ça sera juste 6 jours avant le weekend 😀,positive,2018-01-08T19:09:33+0000,https://www.facebook.com/298166859034_10155991701199035
Mazel fama flybox mta3 56d w 2 mois gratuit,positive,2018-01-09T12:22:49+0000,https://www.facebook.com/298166859034_10155991701199035
Perturbé,positive,2018-01-08T20:26:24+0000,https://www.facebook.com/298166859034_10155991701199035
je me sens caaaaaaalllmmmmmmeeeee :),positive,2018-01-08T20:23:17+0000,https://www.facebook.com/298166859034_10155991701199035
je me sens très heureux :D :D,positive,2018-01-08T20:07:47+0000,https://www.facebook.com/298166859034_10155991701199035
Degouté,positive,2018-01-08T19:09:15+0000,https://www.facebook.com/298166859034_10155991701199035
Stressée,positive,2018-01-08T19:08:07+0000,https://www.facebook.com/298166859034_10155991701199035
Hyper bien,positive,2018-01-08T19:07:13+0000,https://www.facebook.com/298166859034_10155991701199035
Fatiguée 😑,positive,2018-01-08T21:06:18+0000,https://www.facebook.com/298166859034_10155991701199035
En colère,positive,2018-01-08T20:44:37+0000,https://www.facebook.com/298166859034_10155991701199035
N7eb orange,positive,2018-01-08T20:13:49+0000,https://www.facebook.com/298166859034_10155991701199035
حزين,positive,2018-01-08T19:15:36+0000,https://www.facebook.com/298166859034_10155991701199035
"أحلا جوا مع احلا اورنج
انشاء الله تربح معاك",positive,2018-01-10T10:00:14+0000,https://www.facebook.com/298166859034_10155991701199035
Triste car j'ai pas gainer aucune chose avec Orange malgré que je suis client fidèle ..,positive,2018-01-09T21:41:07+0000,https://www.facebook.com/298166859034_10155991701199035
"لاتنام قبل ان تقول
اللهم اجرنى من موت الغفله ولا تأخذني
من الدنيا إلا وانت راض عني
ربي لاتريني في اهلي واحبتي
أي مكروه❣
......احبتي فضلا وليس امرا ممكن متابعه صفحتي ويسعدني حظوركم الجميل😊
5E@ef",positive,2018-01-09T06:11:58+0000,https://www.facebook.com/298166859034_10155991701199035
Just i'm tired and bored but thank god :'),positive,2018-01-08T19:24:54+0000,https://www.facebook.com/298166859034_10155991701199035
امورنا في يد الله ربي يجريها على الصلاح . . الحمد لله رب العالمين اللهم فرج كربنا.. ماشي الحال,positive,2018-01-08T21:48:15+0000,https://www.facebook.com/298166859034_10155991701199035
حالتنا مزرية بعد ما والت التيكي ب 1250 و الكارطة ب 5700 و دبوزة القاز 7700 لا رحمة لا شفقة يسخايبونا نبيضو في الفلوس و زيد من هكة فورفي 225 MO ما إيشدش ساعة حتى باش ندبروا قاورية و نحجو من ها البلاد ما لقيناش كيفاه !!!!!,positive,2018-01-08T20:00:36+0000,https://www.facebook.com/298166859034_10155991701199035
شنو تحب تعرف شعورنا علاش وانت فلوسي اكل قداكم كسرتونا. 👏😉😉😂,positive,2018-01-09T04:35:16+0000,https://www.facebook.com/298166859034_10155991701199035
متغشش خاتر زدتو شوية في سوم الشحن كاركم زدو اكثر رانا لاباس علينا ومتوما زواولة,positive,2018-01-09T00:20:33+0000,https://www.facebook.com/298166859034_10155991701199035
احساسنا الي كثروتولها مالسارقة  في الانترنات ركم مرجتونا و مصلحة الحرفاء كي بيها كي بلاش,positive,2018-01-09T07:58:29+0000,https://www.facebook.com/298166859034_10155991701199035
Eni dima intaba3 fikom 3ala ill page w mareba7ete chay,positive,2018-01-08T19:13:32+0000,https://www.facebook.com/298166859034_10155991701199035
"Problème de connexion avec les sites internationaux en 4G !!! echnouwa  hedha! echnouwa ye5i Facebook, Youtube , twitter welbe9i ma3andenech el7a9??!!",positive,2018-01-09T18:10:08+0000,https://www.facebook.com/298166859034_10155990710899035
Ya5i chnia la7ya ser9a 3ini 3ink 3mlt abonement b 1 mois 750m 7atit carte b 5 d nrml tnt7l 3 d w ra8m hatha w 3ml abonment lflos 9a3ad tn9osli ya5i chnwa hatha ytsma????,positive,2018-01-08T14:39:00+0000,https://www.facebook.com/298166859034_10155990710899035
Njm n7ot SIM le clè fil smartphone me8ir metita7ra9 ??,positive,2018-01-08T13:53:35+0000,https://www.facebook.com/298166859034_10155990710899035
Proplème de connexion,positive,2018-01-11T19:25:59+0000,https://www.facebook.com/298166859034_10155990710899035
Tunis,positive,2018-01-08T10:23:12+0000,https://www.facebook.com/298166859034_10155990710899035
,positive,2018-01-09T19:12:13+0000,https://www.facebook.com/298166859034_10155990710899035
Yeki tamlou barcha moussebakat w baed nahna dima actif manerbhouch ??? Alesh,positive,2018-01-07T19:16:57+0000,https://www.facebook.com/298166859034_10155989329394035
"ههههههههه موش صحيح عام الباك متاعي الوالدة رمتلي كرارسي و كتبي في الشارع قاتلي ماكش متاع قراية و ماكش باش تنجح 😂😂😂 
خاطر لعباد تريفز و انا نلعب في لعب جدد على البيسي 😂😂😂
موش هكا يا نبع الحنان Yassmina Haffnaoui اما الحمد لله نجحت",positive,2018-01-07T20:23:46+0000,https://www.facebook.com/298166859034_10155989329394035
Normalement Orange ntouma hakeka tetsarfou m3ana fel les services el 7moum mte3kom,positive,2018-01-08T06:14:54+0000,https://www.facebook.com/298166859034_10155989329394035
Orange brabbi 2017 haw wfé w liltaw la b3athtouli télifoun elli rbe7tou fi octobre !!!!!!,positive,2018-01-07T19:08:40+0000,https://www.facebook.com/298166859034_10155989329394035
Brabi y'a orange talifouni chritou minandkom toi mn avril 2017 tecno-n9 yaki tnaha il film mtaou najem nji nbadlou.mazel andi garanti,positive,2018-01-10T12:46:52+0000,https://www.facebook.com/298166859034_10155989329394035
